user,profile
e39056f8a6ed87cda6bc22cbfff630425677170a2fdd21aa132e158eec50d19e,"We are a club of people who love New York City. Follow us or visit our website, then you can know everything about NYC."
45bcc2f1132bd4c5b6315ad9c47796eeaf43e2d86e62efea4521665374c0c543,love
04d499f6923eb7902454b7eee66701eaa4c7708743fe16ea7053dc0bec8e1be2,Share Best Selfie
27b93ba228eb4137131221eea1f595b141182ee2c99db530c25351276ff8b962,Constitutional conservative-Pro life-Pro 2nd amendment-Christian
7f798e11464ee7d4fa468e03dff627f6e47e2b84077af4203be15f62e04f81b2,Every strike brings me closer to the next home run.
0fa181240674d789ade83b5ce61a29a42f12dddf5a706d80032509f98358a9e5,Proud Supporter of Liberty & Freedom | Overtaxed & Undervalued | Scorpio | Bulls & Vikings Fan | Restore US Constitution | PC is Mind-Control | #WakeUpAmerica
8dfd74357ea64db52e0d85ff4cf5f8c1dc5ad70bb1d712c7143d73403227fffe,my heart is open
64dbf2e2a8acf6fcebd04ee4699eb288e96a5546e240d30aa5ee33ae035383aa,Увлекаюсь политикой и немного спортом)) #followme #followbackRU возможно увлекусь тобой
7f0ade9df37ca15c1e18e146209c364fcaf3048c294b9cdd69fa0fc0bde8b7cd,food fan
df983c0cd92c9e83bdf24d66aeb26e601253007256e6a919c1b111e161e809b9,"Был бы сейчас 1812 год, был бы я гусаром! =)"
f8b72a3e67daa7adce161eed7ee9583f2bc80db18c39eeb3228594c433f1a934,We speak for all fellow members of LGBT community across the nation. Gender preference does not define you. Your spirit defines you.
566e45ac92c91b4ef5d8b96bd86b67f18534e4bd2ca92476d3475b1d78a7ed3a,Life isn't diamonds & Rose but it SHOULD be!
a63cc6abfe179152784e42be4b20319b4fc98896033e3c9b56c0734ba702d597,#PATRIOT #BACKTHEBLUE #1A #2A #MAGA I SUPPORT @POTUS @FLOTUS 100% #SUPPORTOURTROOPS #VETS ????#TRUMPTRAIN. LOVE HISTORY/ASTRONOMY/NATURE/TRAVELING/LEARNING.
fb6e3b08a283366fbffc928534aaf4ac7959b5f9bc19f7c96052d60a7472c816,just another clown tryna be funny
5788d958456ab731e042dfff6d344829c158409c1c0911d79a5de12b0a72ced1,"stand 4 conservatism, patriotism & optimism. Protect our Kids! #WakeUpAmerica"
124dbafe1a21b410232e839e316d2ba396b4623779460d18c039ce24c2e17941,"Love God, America. So glad we can say made in America and Proud to be an American. thank you President Trump and First Lady Melanie!Follow me"
4ee74271f2d71ead3db0ce797a13ad93464796687f8fa35d9ddbb4692d2284e0,If we couldn't laugh we would all go insane.
c23ef2a108d3fc5ecfdee27c9717a2c8b0bd6240d9de3b329fa7a9197ee4c4ac,too tired to tweet
f6b4b2d61e227c53be78b94899c502ef0375d3b92b45f10639e450d259b64010,photo is my life
efe3819668f1ee75db5dfe93b3d3116daadb808486d787468f471f4ba32032ca,"#2A,GunRights, #PoliticalCorrectness SUCKS #BuildtheWall Let's All #MAGA #CNNFakeNews SUX, #PATRIOT And #CONSERVATIVE #NRALIFER VOTE TRUMP!! 🇺🇸🇺🇸🇺🇸🇺🇸Follow me"
1718000594,"Hey, man ⌐╦╦═─"
3438999494,Hosted by @GiselleEvns. Join #WorldOfHashtags game on Mondays at 9AM ET/ Wednesdays at 10AM ET
c288e72110158a16e2f84714cfd4b628d43f06cdcae767c776a576c1246858a2,Go!
2d60b8bc4ff97649d507084f47f8e916263eac2d7e60ab7576d7c0722c39f88b,"#FreeGucci Blacktivist, I'm down with #BlackLivesMatter and #BRONZE  United we stand"
2624554209,"Follow for LA's breaking news, special reports, entertainment and more from @DailyLosAngeles"
011d362295d5044009ce60de6c9ff2c329c1f035500fdf110edede0b1b65c318,"Я уеду жить в свитер, И возьму с собой бутер"
18d8a3f8fe7dc828ebaa871f00589a3c943ad496b3febec47b39688c46a2668e,Trump is my President !! I Care about him because he cares about US and the USA and our freedoms !!
6ac7c8a573fea7b5c0042783549e26117d23d29cedd66e6b44160a4c435c48e6,Virginia Republican Alliance (VRA)is a NATIONWIDE grassroots organization PROMOTING #Conservative #Republican values #PATRIOT #DEPLORABLE #MAGA #TRUMP Follow me
3969530725,"Being patriotic means love or devotion to your homeland and readiness to defend it from any harm. United we stand, divided we fall.Conservative politics. #PJNet"
c11105737c747683a338d7efcbea63379e803081de056d02233155ef82e58599,"Passion makes idiots of the cleverest men, and makes the biggest idiots clever"
e20ba740a2754d39ad6fd52364a2175c57cceb6da22385e4748683c80878a7fe,Don't want to listen to your bullshit
beb336f5155096cf6987dddf809b033d86e234eddfcda45faf6678fa7c0002ee,Record label that supports everything pro-black! We love graffiti and we support cool artists! DM us for collaboration
d3663c61d46924ba9e077433be1d286a91aedffdb71bde88d63ead03e487349e,"Student, beginner manager"
fda459712fd2f13ac95ffe545005e6fc1c29942225cf109ae212eee2baaea984,I think we can all agree that the 3 most powerful words of 2015 were “#BlackLivesMatter”
fd0ecf65b1abe23c2a8767a078397bf6d59572dc5809db2b3278ff055b1ee506,Любовь к Отечеству - это готовность защищать его независимость.
2587474264,"Breaking news, weather, traffic and more for Minneapolis. DM us anytime. RTs not endorsements"
2570631118,Tweets and politics
2494112058,"Follow for San Jose's breaking news, special reports, entertainment and more from @DailySanJose"
7497b62ed0c05399cd705a5b9885d8b6545b3949aa01987f5a52695cdbb5b42a,HA HA HA HA HA HA HA HA
efbb959a308f1bd1199a15221511bdd9e8945a3a02da83ce9d6585224733a8f6,white people are the most blood thirsty savages the world has ever seen #BLM #ICantBreath
cd08e4b204df337b04b4b0955d3479ca3d7de11f3dc271b9078e29d6d097a997,Baton Rouge's latest news source. Follow us for original reporting and trusted news @BatonRougeVoice. DM your local news tips
1baa8b2ff8f441daaacf4fff6bb3e1753fee9143afa834a87b5de013a12b24cf,Reformed Liberal Democrat Supporting President Trump in #MAGA. Following like minded people. Follow back.
af4c130438b64a01ae7d5baa155246c4fce896f60b46ac4087397ae3287e8dbd,happy mother
ebe951b283bb4e4006c29c535fb7ee4f43e9a942c8db60a6906e960f0f73e4a1,"Whatever the mind of man can conceive and believe, it can achieve."
bc95e75b9da103aae2ff6f7a9cc127a30739203b7fb8e27f75d932883fd1f5dd,financial advisor
f8ebe1f677e1bc35ab72bc28c0201553f0d97c7d7fb8e86e6aa95d14a8b3057f,"Whatever you do, do it good"
4217244274,Activist. Feminist. Celebrating and highlighting Black excellence.
2516280f2568b936378a9f78eb8169df9a4f70e42cb248b71e36ed3b3809b80b,I didn’t fail the test. I just found 100 ways to do it wrong. –Benjamin Franklin
92db5e0c83d58eee690ccbb190053cdf7ae6bc1aba798182ed715467df5dd26a,do good
b7f49778bc56c3c78bfbc13c0bcc52e8c3527f42d8b86d70acf1f6720ba5c81f,"Faith, Honesty, Family, Work, Self Discipline, Loyalty, Courage, Defending Innocent, Personal Responsibility. Patriot. Conservative #WakeUpAmerica"
2da30e2d49d524713f3a9ffd559f509d4289e32002a44fa3b713d815e25a8a45,Notes
0972f9e2edc94a37ee72c1c80d1865b81375dd08406621cc6926b3c1db753111,Latest and most important news about New Jersey black community
dce04b9807276c27a04ad521e37f061bcdfc8bc46cc6dc3d47128b263bd61124,"Conservative, but I like chatting with people of both sides of the political aisle #tcot"
1a73e268f2d87d6d083c7a29a78572a7dd99f553f692fd8a3545e9458e2029a4,Россия - не колония!
fbacc636a5b2cae0e57d7398724b011ffadee4fe7ee4d783f2dbf19fc991a81e,"Men do less than they ought, unless they do all they can."
06dd583d55075eb926897ef48a2415afc1776718c86b6ac5482e086a0e6d75d2,Pediatric Resident в Weill Cornell Medical College
2484642526,Political & Military Analyst
cc0783c80f0f567eec3a4a1db4a53d94fa1587063c151441b2e7a38a2e46e120,DO | DIE
6dc57ed9fced1deabfd6ae192033ca518e93a6a6102b93abadc1536736009719,"YOUR FREEDOM to be you, is my freedom to BE FREE FROM YOU !!!  #GodBlessAmerica #RedNationRising"
782bffac185d54516ddd21f263f9024731690e035df91a6c3b1452bde147f822,"Husband, Daddy, son, friend, football freak, lover of God and people"
b710c46cfce6983f2ea68b6a63aceed0fcfec49db6d1fc4790f1b39c1059c1db,Every child is an artist.  The problem is how to remain an artist once he grows up.
3c46bd68165bb49be66c657de7f09b1cbd130e65934abd29f5aec28e2a86d43d,Aquarius. Queen Bey Stan. Happily Taken. carefree black gyal ✨
d1a6a985d55f3b0f3001c7b86a5237bb43432c59421f2fe177426957da20fdd4,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it."
592e0d389eff06bf3e4f41cd037cc0de88ff94bd62af6a903c2a917023d040cb,"If you want your children to turn out well, spend twice as much time with them, and half as much money."
3d3ace7a95bf1f169655e6c84cb92f918bd580300a107d64fb5e9d56256f46bb,Eighty percent of success is showing up. –Woody Allen
bf19c74d152b05632bd5e626342ea4ab2290e94e2937bddc42d27831d40f9aa6,Life is more fun if you play games
e712339f47f8933f1d033d11ae1dd09de7c8fc93b015a73bbfc4e559e948bde4,"We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained."
5fa1d5e1deb6cedcd69c86851eb77a32b50a3e831c65d44443be36f07aefafb6,"Certain things catch your eye, but pursue only those that capture the heart."
d225180304e4fafe5af936306b254e2cf5f2a950d6947f94c6ab44f7d51e2606,"everybody wants to be a nigga, but nobody wants to be a nigga. #BlackLivesAlwaysMatter"
e579b30026998948100e534d656b6f27770e519fab233bccaf8b6c18b4a862c8,It's hard to believe all this shit whats going on #BLACKLIVESMATTER
05693cd6ebf0403c65a30bab30085efe031b3762f8260c74c63a919950fb9821,"Парикмахер, стилист. Кто хочет попытать со мной удачи в построении идеального стайла-прошу, я тут: http://t.co/uEQRXCrqtW"
b0518d4113cff28ad8969a14c6eca84854449781a0193b71d00fd8ad63e5aa7a,animals lover
3f22ec97e6f7c68c28e59390710135dbfd067aa024eeb34f13dbb905b4dde4a5,"A world for a few, a few to justice, lands in the hands of a few, few to education, wealth for a few. A world composed of an arrogant elite, perverse and biased"
4b6d7c4a9fbe5bff3e2ef447620a35daf19c1c2cfac26cb6e1c6c203cd564af6,Shake it out
36f2768e6fcac2041cd5604315cab62bc02c808f1ddb3492bb7b265db4875a59,"In order to succeed, your desire for success should be greater than your fear of failure."
19bc8529a399475fa38d1c5ddfccba200c731fc1202c653c72021807e2ec53f2,"Фанат Зенита, по жизни-менеджер в КЕЕ."
4289431230,Conservative; Right and proud; Christian. Love my country and will stand against liberals and socialists.
2f929662caeaa8ac1405b9eecabcae76698e805b757bec9cf0358f52f962373b,👴🏻
c8e6a954b0bf9aa72a41d2cba862921e89aba90f25b0e1e4839357ef6401145a,"designer, stylist"
9315471cdf69e3d36a2481f9da795a363c69118a8d5c95729eb2748155fce279,"US Navy PO2 Vietnam Vet 🇺🇸Married #NRA Member, Independent, #MAGA 👊Trump Train Since Day 1🇺🇸😄Follow me"
f90e3a80ad458600df5a65c081b024a8a50f5a7d6414e15fd627332495867297,It is during our darkest moments that we must focus to see the light. Proud to be #American. Supergirl for @DrGregoryWest
55ba49c2cf8080dde0a69f81ad2f32379439b63f77ca309a56d94d5ebe7a9c9d,"Помощник адвоката, специализация-помощь и правовое сопровождение призывников. Подробнее в л.с."
d7f80e78236deb1eead28edcd846d35d5c4b422cf1b79458244ef33867fb0b62,Evil social media guru
70007b94f796e3b39c18da7711327730b9e58032323c6e7b8438fc9c6acf835c,"When I let go of what I am, I become what I might be."
eb717d6e86e610e614145396f4882366370ec4f2a73923c9d4794698e8eabe51,"Mom, Conservative, Prolife. America First. Support law enforcement & military. Sick of paying for illegal aliens!! #BanSharia #MAGA 100% TRUMP!????Follow me"
cc19cd3fba790e5aa198cc54d51c6fc7fa022d16ffdaf8a36975fb219ae19ba6,"All major information policy in the world, we are ready to give you the most accurate and timely information in the field of politics and economics"
2628066159,"Houston top news and stories, powered 24/7"
2f16214a72acf400ae907b8ebc055de1757c5ed0157388740350575b926b1c67,"Депутат заксобнания, как сейчас модно-колорад и ватник."
1687183549,"For a second at least, I'm resurrecting the peace  #Blacktivist #BlackLivesMatter"
809577d4d29b6569186d7ddae18cd0859d65ff349af0815a08b24cbb552156ce,Lucky bastard
db869cae844d0785bd135d4dbca97a219364751938a945f899d590521778f081,Pissed off patriot. #2A supporter #tcot #WakeUpAmerica
3933d96bfe8dccede74cdc8da24db5cd7f33d652df4d142b3b66f62b40284097,How wonderful it is that nobody need wait a single moment before starting to improve the world.
446814d058a75d9f90076c02b125e5adfc64ddd544cf077ebb08e27e476b20e5,Remember no one can make you feel inferior without your consent.
480fdf7e5e519b2e14ae395daa7df26f659b1f2dc0a578df346022b594165870,Sociable. Group oriented. Attention seeking.
e3089b4a860be0fed877ad160b67f74758f7a1a387eaed0b407bec359afc227d,ти фто
e933848ee109a3e968bfefb54a785c0426edab39c144c0ace1eb734cde5efed0,#American Patriot #Conservative •Political Blogger •#tcot •Proud Husband of @_SherylGilbert #InGodWeTrust
89a2f00b31845b52271dd0b5715dd0809d3de1b1a4d6062405202a27d056aabd,A voice of resistance from a person of color living in America | #BlackToLive!
66b33eda904351d75b311b88838e41b10665e689090182d9defac0e2eae2f828,lucky I am
b8726fc348617a6f9dce6cf86995ac180d7de04399bd98c1e340a630f385f866,"Unfadeable so please don't try to fade me | Blacktivist |  #StayWoke, Monica"
2598367019,Well done is better than well said
6ae87620de1606cb5bf062eea05f67d9ee4bb12dccddbfbf1be85d516cd223af,FREE AT LAST!!!!!
3d67d5d17d175a7b623eb1b457c51ab27989716ea10231347ea1a858bf436bb3,Me gusta
069e2889937930064ac1f3cac316483f9f5634d7edca6878174de81e91bb9e0a,Stop trying to fix the POLICE; fix the GHETTO!   #WakeUpAmerica #TCOT #PJNET #BlueLivesMatter
2fbb0bb1472cb1a823b723714a1516be08028d426def4a37ade4dcf662a1fb9e,Change your thoughts and you change your world.
a8b9d82881194c71f8b3fc93776bbfa496f225c604899241a8f34eefa732dec3,Where we're going?
b6f38dfcc2a9e5e6787cc97464e21705bacad0c9bba5a3a0d692b03ba712afd3,"Hard working Conservative dad, NY Ranger fan, 4th degree Knight and a friend of Bill #MAGA #TRUMPTRAIN Follow me"
b0b90ae15ea8fcad5fd0fe5666ba65680a9b76103c4cee437d44456e12d00066,wanna live 4ever
286a2c9f1394741661c170f19df87953de1f3c1122e6a21d41f5c134da6bc924,Вступай в #МолодаяГвардия
eea4d5f41e97d887c6aa73b02cdf4855ef2e7cfe3e2795c93a89c89a53145358,Well begun is half done
a4df865b62425d5eb91b169b0bbb873434078a44b193174962a65408ed66d793,I HAVE TOO MANY FLAWS TO BE PERFECT BUT I HAVE TOO MANY BLESSINGS TO BE UNGRATEFUL ❤❤
ef5f92101b81ef0a7693d20c6325de8b774fec3b57b61be9aad32baa9f311bf6,"Certain things catch your eye, but pursue only those that capture the heart."
43d39ea2415d37255ea9381dbf62dfb37e6b15e3b4e4baba4361a9b4789f2544,Photography. Art. Design. Writing. Books. Music. Business. Law. Humor. Videos. Education. Sports. Scuba. Exotic Cars. Entrepreneurship. A.I. Intellectual.
a250c1d1b9a018abd017f951dc2e7a4ba34a7f1de24290e1cda42f1caf7121b8,"A Patriot,a gun loving, pickup driving, Constitutionalists --- God Bless the USA ---- Retweets & links are not an endorsment !"
e751bcef951c945bca2e7a8b5cc64e281bb23a74e52ca6b36149e0309cda7d25,Everything you’ve ever wanted is on the other side of fear.
3899481526,News about war in #Syria & #ISIS join us on telegram channel: https://t.co/mP25oJmJdz
caf105a130b8a17444728eca4a6447acb063701a86385c341f914f9fdb7eccba,❤ Love my life ❤
85722e04d52ae21ade22cdf2ce62cf03d2e8eba20a1602b66cb7e65e2713d723,I'M AN AMERICAN LOVING PATRIOT-MARRIED TO A VIETNAM VET-CHRISTIAN & DEDICATED TO SAVING R FREEDOM!
5fe1ff96eabcb7e57d3783801171868705c60338201c67d559f22577e769c2b8,Comedy news/pop culture podcast bringing the A game to London. Listen on ITunes http://t.co/MDgKpbapY3 & stitcher http://t.co/VFCGNlgPCQ
1f56bbc3493f493fe65911a0c23f2a979eb7caec8c0cc996dbcf06cc2da4be4f,Out of difficulties grow miracles
b521f337a5aa90df33e624178bd9b1714ba99e07df8c5a58eb9d457714ec8500,Жизнь прекрасна и это навсегда
76001fefb61ee20b0283931ea8d07d0aef2ff4f87f84352dcc5544f232e909d8,Slave blood. Melanin. Water. Fire. Honey #BlackLivesMatter bih
2637b0478faa3a6a29b773f3ed366d81e017cf0cbb060a185cca49f9a1daef37,Telling it like it is. Politically incorrect and proud of it. Pointing out the inherent hypocrisy and ignorance of Liberals and Leftists #WakeUpAmerica #tcot
cab81bd7dd0e2c2c53c52cfbc0d5146b6e2f190a6e7e5942537e8e789c3f81c1,"We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained."
b0e81e4e718dfebdcd4c8601f251963b8859b155d59ad6f3c661dc360d9fe683,"Conservative,music, news & politics junkie. Love Jesus, USA, my family & pets. Sass & sarcasm. RTs may ≠ an endorsement #RedNationRising  #tcot"
c4b1b5f87b8d8282b88fdc5e0c6d2e548f85cf4f797bf8cce6b8d613dbc6bb7f,"Trump will prove to be the best president this nation has ever seen. Liberalism will be exposed to light of wisdom and truth, and shall prosper no more. #MAGA"
035235403bfbbffdf18507847eed7d692c48a4196be9b39c961f05111bbbbf20,"кто в армии не был, тот жизни не знал"
b9cc6e8e7137b243eca743c2d396a4370591a4dda52b9a3badc5cab800fba39c,Успешный стартапер
cae99ca28cae02e04c98718c0c220b53aca379bf657d0ef0ecbdccdf5a5e1dcb,Паркур . Календари ... - со стажем.Юрист
4eee95263cb731be3edd9e06a0b4bd4832f82be94820020e44e98993c24d11ac,I will not drown in the rising tide of conformity. I will not let authority ignore me. #staywoke ☯
d53f80aeee3b7088d33ed0a59e432535795de4c3299faeb11dc860f2d246957a,"Типичный офисный планктон, не знаю, как бы жил без твиттера. #ВзаимныйФолловинг"
aae46aaa2660c5947065f330415f451202ee029cc80d29b7f69de307652e3b50,Hipster
2611151319,"Be the first to know Seattle's local news. Politics, sport, entertainment, business, features and more that you need to know and share"
